date,Rule-Based,Machine Learning,Buy and Hold
2019-03-12,0.006184866749195643,0.006184866749195643,0.006184866749195643
2019-03-13,0.002927452187790114,0.002927452187790114,0.002927452187790114
2019-03-14,0.009076410224353015,0.009076410224353015,0.009076410224353015
2019-03-15,0.005405277878228902,0.005405277878228902,0.005405277878228902
2019-03-18,-0.001438075767897858,-0.0015207037369927197,-0.001438075767897858
2019-03-19,0.0032313673585729155,0.0032313673585729155,0.0032313673585729155
2019-03-20,0.0212524099598325,0.016041728203885164,0.0212524099598325
2019-03-21,-0.0206397408495305,-0.014224246872908278,-0.0206397408495305
2019-03-22,-0.004915779233338228,-0.004280982132222204,-0.004915779233338228
2019-03-25,0.0005931892878282552,-0.0018914278009930507,0.0005931892878282552
2019-03-26,-0.0008857943787696776,0.000857142213306461,-0.0008857943787696776
2019-03-27,0.00247380732624336,0.0012103485067977982,0.00247380732624336
2019-03-28,0.006798021228688815,0.0025236189311315846,0.006798021228688815
2019-03-29,0.010632662677315071,0.010632662677315071,0.010632662677315071
2019-04-01,0.006272200569771291,0.006272200569771291,0.006272200569771291
2019-04-02,0.004724754087724585,0.0042002482363083056,0.004724754087724585
2019-04-03,0.0013377088493689755,0.00045324134127270693,0.0013377088493689755
2019-04-04,0.0055686165439422135,0.003955102775959378,0.0055686165439422135
2019-04-05,0.006347964216302682,0.006093830494432018,0.006347964216302682
2019-04-08,-0.0038783327577812297,-0.002169891342940137,-0.0038783327577812297
2019-04-09,0.004797332049919056,0.0036601598943154143,0.004797332049919056
2019-04-10,-0.0036580020330129934,-0.0035654609606365906,-0.0036580020330129934
2019-04-11,0.003562397628702955,0.0013070740918177022,0.003562397628702955
2019-04-12,0.00043887804958568183,0.0006571932893400708,0.00043887804958568183
2019-04-15,0.0013998479646479822,0.0011813896465533436,0.0013998479646479822
2019-04-16,0.006836947010514331,0.007652650369433041,0.006836947010514331
2019-04-17,0.0022816910109262345,0.0022816910109262345,0.0022816910109262345
2019-04-18,0.0023259634151034567,0.0023259634151034567,0.0023259634151034567
2019-04-22,0.01204420779042851,0.009046992166265552,0.01204420779042851
2019-04-23,-0.0023047357243022315,-0.0015649354134784261,-0.0023047357243022315
2019-04-24,-0.0018775524773753844,-0.001672229003884899,-0.0018775524773753844
2019-04-25,0.0002586345398541227,0.0002586345398541227,0.0002586345398541227
2019-04-26,0.0016751104880350365,0.0011526204447270445,0.0016751104880350365
2019-04-29,-0.008831024869181303,-0.008831024869181303,-0.008831024869181303
2019-04-30,0.01278358935326899,0.01278358935326899,0.01278358935326899
2019-05-01,-0.0043357427887620315,-0.0043357427887620315,-0.0043357427887620315
2019-05-02,0.012722195136795808,0.012722195136795808,0.012722195136795808
2019-05-03,-0.00855983378859256,-0.007188167962436487,-0.00855983378859256
2019-05-06,-0.021045573647906195,-0.021045573647906195,-0.021045573647906195
2019-05-07,6.562435118095955e-05,-0.001238617922862691,-0.001238617922862691
2019-05-08,-0.003581328000124858,-0.0028028392158834237,-0.006384167216008281
2019-05-09,0.0,0.0020893816656527195,-0.0025284646269342717
2019-05-10,0.0,-0.019944486357201623,-0.039317643389435185
2019-05-13,0.0,0.006673155819773606,0.011949951302876682
2019-05-14,0.0,0.006660659650670124,0.010653794747466602
2019-05-15,0.0,0.0064368670934473,0.004970175635591878
2019-05-16,0.0,-0.005561537561989997,-0.00745544218880545
2019-05-17,0.0,-0.018254423264256747,-0.018254423264256747
2019-05-20,0.0,0.012877807082750362,0.012877807082750362
2019-05-21,0.0,-0.008308828104775068,-0.009332671937145784
2019-05-22,0.0,-0.00510071025689877,-0.014863322413451008
2019-05-23,0.0,0.0007560069231481817,-0.0006924092873243174
2019-05-24,0.0,-0.004353834975235856,-0.005732069359180618
2019-05-28,0.0,-0.004978835826462931,-0.006568490777443814
2019-05-29,0.0,0.0009105135019336075,0.004040561967218507
2019-05-30,0.0,-0.009809450620244445,-0.015847869922311686
2019-05-31,0.0,-0.008187002603628887,-0.011557117121450133
2019-06-03,0.0,0.007235593350892818,0.02881580105024469
2019-06-04,0.0,0.002887291053919938,0.010746005908175796
2019-06-05,0.0,0.004816018595586853,0.009709766085431873
2019-06-06,0.0,0.0,0.018645164242137097
2019-06-07,0.009674547044742502,0.0,0.009674547044742502
2019-06-10,0.004234182047659019,0.00431493086354114,0.004234182047659019
2019-06-11,-0.0035759456944495227,0.0,-0.0035759456944495227
2019-06-12,0.0032811530689423143,0.0,0.0032811530689423143
2019-06-13,-0.004206604711535815,0.0,-0.004206604711535815
2019-06-14,0.004123186274500072,0.0,0.004123186274500072
2019-06-17,0.016173624371961532,0.0,0.016173624371961532
2019-06-18,0.0010297894306630084,0.0007523379033220016,0.0010297894306630084
2019-06-19,0.008963164044929695,0.0,0.008963164044929695
2019-06-20,-0.0021150828812110576,-0.00048451498998939674,-0.0021150828812110576
2019-06-21,-0.0007329174679484574,0.0,-0.0007329174679484574
2019-06-24,-0.01404395301910196,-0.005722039655010576,-0.01404395301910196
2019-06-25,0.008427261806829215,0.0,0.008427261806829215
2019-06-26,0.0023559542173328487,0.0,0.0023559542173328487
2019-06-27,-0.000893163971877479,0.0,-0.000893163971877479
2019-06-28,0.013638064076026449,0.0,0.013638064076026449
2019-07-01,0.0041405136892699685,0.0019515005254840585,0.0041405136892699685
2019-07-02,0.007935830097288562,0.0052707915423004055,0.007935830097288562
2019-07-03,-0.0013517829623134932,-0.0009724754848252267,-0.0013517829623134932
2019-07-05,-0.01104085407769384,-0.009209257340487905,-0.01104085407769384
2019-07-08,0.0041178086473213265,0.0037023293475466623,0.0041178086473213265
2019-07-09,0.00821073196760517,0.00661800766616046,0.00821073196760517
2019-07-10,-0.0018883589670832441,-0.0016460207085601624,-0.0018883589670832441
2019-07-11,0.005976148579105371,0.00448382010823319,0.005976148579105371
2019-07-12,0.004310404609112917,0.004199470870215401,0.004310404609112917
2019-07-15,-0.003945396744548783,-0.0028701520886600385,-0.003945396744548783
2019-07-16,-0.005782149134912484,-0.003513893365802767,-0.005782149134912484
2019-07-17,0.005388252091409325,0.005388252091409325,0.005388252091409325
2019-07-18,-0.009270059162360345,-0.009270059162360345,-0.009270059162360345
2019-07-19,0.011089377564706737,0.011089377564706737,0.011089377564706737
2019-07-22,0.0071706747829292095,0.0071706747829292095,0.0071706747829292095
2019-07-23,0.003634577483738114,0.0020679857363148737,0.003634577483738114
2019-07-24,-0.007388015550649977,-0.007388015550649977,-0.007388015550649977
2019-07-25,0.006824390933821256,0.006824390933821256,0.006824390933821256
2019-07-26,0.001361978821054081,0.001361978821054081,0.001361978821054081
2019-07-29,-0.0036876031980122384,-0.0036876031980122384,-0.0036876031980122384
2019-07-30,-0.001455573518204356,-0.001455573518204356,-0.001455573518204356
2019-07-31,-0.011772674052909457,-0.01011564063797088,-0.011772674052909457
2019-08-01,-0.007052658309670575,-0.00956239009142279,-0.014470834406110375
2019-08-02,-0.01744937042971373,-0.021802623912224466,-0.03925199434193819
2019-08-05,0.0,0.0046742960155295625,0.015650690983649056
2019-08-06,0.0,0.0019974849818281313,0.005449425998046727
2019-08-07,0.0,0.013794701522345779,0.021146510048565197
2019-08-08,-0.0027467808111101646,-0.003133873071069382,-0.00815103751529489
2019-08-09,0.0,-0.007883092176267814,-0.00872893573911715
2019-08-12,0.0,0.026605000852841416,0.026605000852841416
2019-08-13,-0.00992164495910434,-0.029739014891090616,-0.029739014891090616
2019-08-14,-0.0016605095613039245,-0.0007799713505800184,-0.0011628840432712506
2019-08-15,0.0,0.004918353179665195,0.01813333045360029
2019-08-16,0.006214652570162589,0.0,0.015532255783390791
2019-08-19,-0.005121226516822268,-0.002566944722115272,-0.005121226516822268
2019-08-20,0.0036128596212483544,0.0,0.00928403057094466
2019-08-21,-0.0014626698408192196,-0.0013600453556517438,-0.0014626698408192196
2019-08-22,-0.015406788908426875,-0.02595530819525038,-0.034517700117419725
2019-08-23,0.006333085239170162,0.003686037049456544,0.015053877247372357
2019-08-26,-0.003761282547281549,0.0,-0.005772581239961235
2019-08-27,0.0,0.0,0.0057770009559574564
2019-08-28,0.005644001360339009,0.0,0.014998265550601131
2019-08-29,-0.0013770292771625818,0.0,-0.0013770292771625818
2019-08-30,-0.010039551300860797,0.0,-0.010039551300860797
2019-09-03,0.005655464256192714,0.003783357436577391,0.014250723572967269
2019-09-04,0.016908684980904736,0.006517180934552187,0.016908684980904736
2019-09-05,-0.00010419821434337617,0.00022612166767325506,-0.00010419821434337617
2019-09-06,0.0008943233640491913,0.0,0.0008943233640491913
2019-09-09,0.002900465119415737,0.0039376518326041205,0.002900465119415737
2019-09-10,0.016098450947293303,0.013728174738729301,0.016098450947293303
2019-09-11,0.0017949416456304323,-0.0007454160203937595,0.0017949416456304323
2019-09-12,-0.007896175754306825,-0.006484648923090937,-0.007896175754306825
2019-09-13,-0.0007661831131994626,0.0017523346684938563,-0.0007661831131994626
2019-09-16,0.0036566740032864717,0.0012127608668955532,0.0036566740032864717
2019-09-17,0.003187261700289601,-0.0001385405450268958,0.003187261700289601
2019-09-18,-0.002176430681188594,0.0,-0.002176430681188594
2019-09-19,-0.009973692762804909,-0.0015748262453868882,-0.009973692762804909
2019-09-20,0.0015844366761024926,0.0014374317088104622,0.0015844366761024926
2019-09-23,-0.008627637914425001,-0.004426922543871152,-0.008627637914425001
2019-09-24,0.007101481671279701,0.0019715923446369152,0.01084323030813561
2019-09-25,-0.0036410941006024635,-0.002413562998585528,-0.0036410941006024635
2019-09-26,-0.0034177745188663047,-0.007554171203020969,-0.007554171203020969
2019-09-27,0.007845070158608655,0.012563373306993938,0.012563373306993938
2019-09-30,-0.003042226412240834,-0.0017960433913212226,-0.005760988106168578
2019-10-01,-0.008355912391604861,-0.01997558071494295,-0.01997558071494295
2019-10-02,0.002831564979526746,0.005562479193315983,0.009220926243749187
2019-10-03,0.009343952825090188,0.018763260035881874,0.018763260035881874
2019-10-04,-0.000932947555591405,-0.002371287758295352,-0.002371287758295352
2019-10-07,-0.003904955394757289,-0.00889857561661663,-0.014073340204451648
2019-10-08,0.003906705162663189,0.010326027629280107,0.010326027629280107
2019-10-09,0.004492819403230097,0.009328739244886272,0.009328739244886272
2019-10-10,0.013158978272672131,0.016614712282612427,0.016614712282612427
2019-10-11,-0.0008859962119676101,-0.0008511405543318862,-0.0008859962119676101
2019-10-14,0.006761851180130248,0.0034617376079750053,0.006761851180130248
2019-10-15,-0.0027079250459685067,-0.0021726167976977573,-0.0027079250459685067
2019-10-16,0.003157838497652795,0.002174923762926495,0.003157838497652795
2019-10-17,-0.003061270956687031,-0.0016023041874032584,-0.003061270956687031
2019-10-18,0.010996835538691352,0.008040588925526171,0.010996835538691352
2019-10-21,-0.004505476242325335,-0.003416583642232259,-0.004505476242325335
2019-10-22,0.006085539900450021,0.004472914331132616,0.006085539900450021
2019-10-23,0.004335789850296849,0.003791106631093314,0.004335789850296849
2019-10-24,0.00813242106217064,0.004105361667240552,0.00813242106217064
2019-10-25,0.008506173935975822,0.005217799309355915,0.008506173935975822
2019-10-28,-0.010389676864472563,-0.007709366610737105,-0.010389676864472563
2019-10-29,0.0025968661103578095,0.0025968661103578095,0.0025968661103578095
2019-10-30,0.006800754447851258,0.006800754447851258,0.006800754447851258
2019-10-31,0.015575938028973205,0.012548430651786088,0.015575938028973205
2019-11-01,0.005590005498291066,0.005590005498291066,0.005590005498291066
2019-11-04,-0.0006644598678776648,-0.0002956810505677643,-0.0006644598678776648
2019-11-05,-0.0005308029405138118,-0.0006067768177082286,-0.0005308029405138118
2019-11-06,0.0061374700645664415,0.004965210709839833,0.0061374700645664415
2019-11-07,0.0030647521366208665,0.0022427278363532643,0.0030647521366208665
2019-11-08,0.001555732147648185,0.0021922276906447546,0.001555732147648185
2019-11-11,0.001359713229421855,0.0006570962788467286,0.001359713229421855
2019-11-12,0.0033844006211819857,0.003276527520238659,0.0033844006211819857
2019-11-13,-0.0020858029021364835,-0.0020858029021364835,-0.0020858029021364835
2019-11-14,0.008821078904219496,0.006408950344286494,0.008821078904219496
2019-11-15,0.0021895095198238104,0.0021895095198238104,0.0021895095198238104
2019-11-18,-0.0006146615503309638,-0.0005185583320422479,-0.0006146615503309638
2019-11-19,-0.007119759227085076,-0.007119759227085076,-0.007119759227085076
2019-11-20,-0.002772894554677182,-0.0020309106993197843,-0.002772894554677182
2019-11-21,0.0006635434094179141,-7.776325269552113e-05,0.0006635434094179141
2019-11-22,0.012375307932808536,0.009791873119308736,0.012375307932808536
2019-11-25,-0.0012110298314403911,-0.0019662554301244084,-0.0012110298314403911
2019-11-26,0.008292767265729953,0.006806863848706213,0.008292767265729953
2019-11-27,-0.003491170179772999,-0.0022548942324582453,-0.003491170179772999
2019-11-29,-0.010098554312680771,-0.007267022421239185,-0.010098554312680771
2019-12-02,-0.010789692269224585,-0.010789692269224585,-0.010789692269224585
2019-12-03,0.00668692698083051,0.00668692698083051,0.00668692698083051
2019-12-04,0.006148303660450531,0.006148303660450531,0.006148303660450531
2019-12-05,0.013049647359304547,0.010004912920061967,0.013049647359304547
2019-12-06,-0.007227051997697946,-0.006178989276908409,-0.007227051997697946
2019-12-09,0.001298899257876814,0.0016705851123192488,0.001298899257876814
2019-12-10,0.005554952460179304,0.005554952460179304,0.005554952460179304
2019-12-11,0.0062102831966661665,0.0062102831966661665,0.0062102831966661665
2019-12-12,0.005828517495544583,0.005828517495544583,0.005828517495544583
2019-12-13,0.011342278228366679,0.011342278228366679,0.011342278228366679
2019-12-16,0.0009192772856891906,0.0008462337278813218,0.0009192772856891906
2019-12-17,-0.0005209147020905173,-0.0005417896915875797,-0.0005209147020905173
2019-12-18,0.0037838386334779392,0.002417485089498461,0.0037838386334779392
2019-12-19,0.002114768398555992,0.000653352926991646,0.002114768398555992
2019-12-20,0.006829209387878714,0.005948763622724007,0.006829209387878714
2019-12-23,0.000500308161811347,0.000489905967715624,0.000500308161811347
2019-12-24,0.011329148787259621,0.009554852491009402,0.011329148787259621
2019-12-26,-0.0004897588929879312,-0.0004071220347147871,-0.0004897588929879312
2019-12-27,-0.0020440376551396446,-0.00020639009982189224,-0.0020440376551396446
2019-12-30,0.00387365514045368,0.00324532613122915,0.00387365514045368
2019-12-31,0.016288565814244056,0.016288565814244056,0.016288565814244056
2020-01-02,-0.008818104844369548,-0.005764716824872636,-0.008818104844369548
2020-01-03,0.006075546591188807,0.003927730412673395,0.006075546591188807
2020-01-06,-0.002551351334096378,-0.0016140593122707658,-0.002551351334096378
2020-01-07,0.009643914953498442,0.007867373820059864,0.009643914953498442
2020-01-08,0.012165058822905713,0.012165058822905713,0.012165058822905713
2020-01-09,-0.0010580621259575669,-9.878721503893868e-05,-0.0010580621259575669
2020-01-10,0.013259463383132442,0.013259463383132442,0.013259463383132442
2020-01-13,-0.006321598751595325,-0.005813482447493394,-0.006321598751595325
2020-01-14,-0.0005390551607905211,-0.0005390551607905211,-0.0005390551607905211
2020-01-15,0.010142723448851143,0.010142723448851143,0.010142723448851143
2020-01-16,0.0063775607683510165,0.005339922113499984,0.0063775607683510165
2020-01-17,-0.003060996277742737,-0.003060996277742737,-0.003060996277742737
2020-01-21,0.0021108170486103064,0.002070541245810039,0.0021108170486103064
2020-01-22,0.0030597386835492144,0.002677332298736198,0.0030597386835492144
2020-01-23,-0.0067302240909464794,-0.003765770825158684,-0.0067302240909464794
2020-01-24,-0.022030053129385736,-0.015144868588787682,-0.022030053129385736
2020-01-27,0.014549757008152456,0.01292277489453375,0.018042772110350363
2020-01-28,0.007244106566237751,0.007244106566237751,0.007244106566237751
2020-01-29,0.0017858420875157173,0.0007041243209258882,0.0017858420875157173
2020-01-30,-0.026118049203973908,-0.026118049203973908,-0.026118049203973908
2020-01-31,0.004120936824786574,0.006597151059447248,0.006597151059447248
2020-02-03,0.0186341643829316,0.023714575020260382,0.023714575020260382
2020-02-04,0.007666579411354846,0.003817200979452077,0.007666579411354846
2020-02-05,0.007897699501659305,0.00677612985643646,0.007897699501659305
2020-02-06,-0.007740924921482113,-0.005964397086104893,-0.007740924921482113
2020-02-07,0.008099967847270259,0.008099967847270259,0.008099967847270259
2020-02-10,-0.0013758681945414963,-0.001953604413875857,-0.0013758681945414963
2020-02-11,0.01331051718258928,0.011162936514543661,0.01331051718258928
2020-02-12,-0.003156225066986873,-0.0028005149624313885,-0.003156225066986873
2020-02-13,0.0015708163642809136,0.0010367800197730315,0.0015708163642809136
2020-02-14,-0.006834767412246719,-0.005975790122977553,-0.006834767412246719
2020-02-18,0.009616520787114688,0.00802279785919017,0.009616520787114688
2020-02-19,-0.007883635514980577,-0.006514239798203129,-0.007883635514980577
2020-02-20,-0.01738077449724011,-0.010977686933805297,-0.01738077449724011
2020-02-21,-0.023909720084936786,-0.026888610378273874,-0.039743130326489094
2020-02-24,0.0,-0.010100777436563383,-0.030455396247014432
2020-02-25,0.0,-0.0012260250064363525,0.005779741573039177
2020-02-26,0.0,-0.014970528604895414,-0.05345135572090546
2020-02-27,0.0,-0.0014005039411234543,-0.0013359904762376325
2020-02-28,0.0,0.014435536362730575,0.06267015191601932
2020-03-02,0.0,-0.009544164102603872,-0.030819520115280923
2020-03-03,0.0,0.02947242779021053,0.04337978824669131
2020-03-04,0.0,-0.011080537243760532,-0.03202022417388117
2020-03-05,0.0,-0.015561152382944568,-0.015561152382944568
2020-03-06,0.0,-0.07555045360853752,-0.07555045360853752
2020-03-09,0.0,0.01724826448871745,0.059405665117125674
2020-03-10,0.0,-0.01624950257881541,-0.04234459855696989
2020-03-11,0.0,-0.0318923448075048,-0.09537435244025778
2020-03-12,0.0,0.02849549028243074,0.09666677502751786
2020-03-13,0.0,0.0,-0.11928618581040999
2020-03-16,0.0,0.01799729887898686,0.05793453374047738
2020-03-17,0.0,0.0,-0.03517620979387429
2020-03-18,0.0,0.0007082882818876998,0.0001548989428202067
2020-03-19,0.0,-0.014364685841428285,-0.048585116799563864
2020-03-20,0.0,-0.00852278859370359,-0.015363531041948986
2020-03-23,0.0,0.0302011115576033,0.08945549450784844
2020-03-24,0.0,0.0,0.0006854275614425198
2020-03-25,0.0,0.0,0.05455773773708095
2020-03-26,0.0,0.0,-0.03519353413863613
2020-03-27,0.0,0.0,0.03246238059604193
2020-03-30,0.0,0.0,-0.008495374649930073
2020-03-31,0.0,0.0,-0.04670391076168915
2020-04-01,0.0,0.0,0.020019132571524063
2020-04-02,0.0,0.0,-0.014339580224812706
2020-04-03,0.0,0.0,0.07529960555404802
2020-04-06,-0.0039964658214014515,0.0,-0.0036565623614842613
2020-04-07,0.007077361057548082,0.0,0.02679829237330522
2020-04-08,0.007959783958085831,0.0,0.007959783958085831
2020-04-09,0.00710045014887765,0.0,0.00710045014887765
2020-04-13,0.041162226336144934,0.0,0.041162226336144934
2020-04-14,-0.013948539512674349,0.0,-0.013948539512674349
2020-04-15,0.01033687461003363,0.0,0.01033687461003363
2020-04-16,0.007670873451744368,0.0,0.007670873451744368
2020-04-17,-0.01673965576264987,0.0,-0.01673965576264987
2020-04-20,-0.032724257126631184,0.0,-0.032724257126631184
2020-04-21,0.017289660062811556,0.0,0.026890906019920058
2020-04-22,-0.0020269558008658706,0.0,-0.0020269558008658706
2020-04-23,0.019526528050859193,0.0,0.019526528050859193
2020-04-24,0.007722802315691816,0.0,0.007722802315691816
2020-04-27,-0.01321428943794345,0.0,-0.01321428943794345
2020-04-28,0.02054656150878209,0.0,0.03149490127964838
2020-04-29,0.003791539546518785,0.0,0.003791539546518785
2020-04-30,-0.02358587596624488,0.0,-0.02358587596624488
2020-05-01,0.009521344516369176,0.0009193281992695793,0.009521344516369176
2020-05-04,0.011862006726233462,0.0,0.011862006726233462
2020-05-05,0.0032314714112197476,0.005491054364764898,0.0032314714112197476
2020-05-06,0.011762865071061649,0.004292212563162812,0.011762865071061649
2020-05-07,0.018017569306783072,0.004568291865889511,0.018017569306783072
2020-05-08,0.008293079849172713,0.008224547758625059,0.008293079849172713
2020-05-11,-0.01743233692026706,-0.01743233692026706,-0.01743233692026706
2020-05-12,-0.014091845127988481,-0.014091845127988481,-0.014091845127988481
2020-05-13,0.005831809544351474,0.009820983371242079,0.009820983371242079
2020-05-14,0.0017255112355898012,0.0017255112355898012,0.0017255112355898012
2020-05-15,0.02421747185140662,0.016363787507699106,0.02421747185140662
2020-05-18,-0.006185128701905833,-0.0008353424778113997,-0.006185128701905833
2020-05-19,0.01880149893294088,0.013138842742704085,0.01880149893294088
2020-05-20,-0.00841684727062971,-0.006115412673430742,-0.00841684727062971
2020-05-21,0.003929805534699238,0.003296712912043439,0.003929805534699238
2020-05-22,0.0009492242938420695,-0.0031577033000427615,0.0009492242938420695
2020-05-26,0.008231013207370705,0.0032713835602340424,0.008231013207370705
2020-05-27,-0.000902289405517657,-0.0002873115645719941,-0.000902289405517657
2020-05-28,0.006044602625798867,0.004559356445169842,0.006044602625798867
2020-05-29,0.006446609827386022,0.005099411766533131,0.006446609827386022
2020-06-01,0.0065389893571650886,0.0037789034422356003,0.0065389893571650886
2020-06-02,0.0077706801884451044,0.0033345397903581375,0.0077706801884451044
2020-06-03,-0.006084153139939745,-0.005208492744585273,-0.006084153139939745
2020-06-04,0.02464605233066271,0.016102765483845927,0.02464605233066271
2020-06-05,0.008586675984976718,0.008586675984976718,0.008586675984976718
2020-06-08,0.010455351560499778,0.012940995697076815,0.010455351560499778
2020-06-09,0.010716408590430474,0.012576362496848015,0.010716408590430474
2020-06-10,-0.051736156498836526,-0.032519818397675114,-0.051736156498836526
2020-06-11,0.0055271572725848666,0.00686968988009921,0.009519030788192495
2020-06-12,0.011289983408485563,0.0072342637397292036,0.011289983408485563
2020-06-15,0.020974291671196504,0.014558305230353804,0.020974291671196504
2020-06-16,-0.0007917047215612779,0.0,-0.0007917047215612779
2020-06-17,0.0011641662793406098,0.0,0.0011641662793406098
2020-06-18,-0.00386439338907707,-0.0019594684558481936,-0.00386439338907707
2020-06-19,0.014857184378922028,0.014857184378922028,0.014857184378922028
2020-06-22,0.011486323682145342,0.011486323682145342,0.011486323682145342
2020-06-23,-0.021258745554091057,-0.021258745554091057,-0.021258745554091057
2020-06-24,0.007598336549208125,0.007998538797853838,0.011171723278648201
2020-06-25,-0.026030613021299793,-0.01811354877112577,-0.026030613021299793
2020-06-26,0.011317791063002902,0.016216951520807193,0.016216951520807193
2020-06-29,0.01358625299280066,0.009316427507702748,0.01358625299280066
2020-06-30,0.005595133500930623,0.005595133500930623,0.005595133500930623
2020-07-01,0.004097953951428979,0.0022622549236934,0.004097953951428979
2020-07-02,0.022257295786793325,0.01711157955631711,0.022257295786793325
2020-07-06,-0.006768405416406886,-0.003330482654939885,-0.006768405416406886
2020-07-07,0.01470356241162496,0.01470356241162496,0.01470356241162496
2020-07-08,0.0023435615505776144,0.004241270690927316,0.0023435615505776144
2020-07-09,0.006262296904273527,0.0028587159357234735,0.006262296904273527
2020-07-10,-0.011280825347968296,-0.00839448472739209,-0.011280825347968296
2020-07-13,0.01219514697074131,0.0055160862280232426,0.01219514697074131
2020-07-14,0.0060333777793080134,0.00229243249615263,0.0060333777793080134
2020-07-15,-0.007473691664503661,-0.006375874956571141,-0.007473691664503661
2020-07-16,0.0006787240548541407,-0.0002875272299415199,0.0006787240548541407
2020-07-17,0.019175756108922453,0.01648176096535418,0.019175756108922453
2020-07-20,-0.007364923757754216,-0.008074084651562563,-0.007364923757754216
2020-07-21,0.004007851474415958,0.0021105494020594584,0.004007851474415958
2020-07-22,-0.02785592261589931,-0.023878745598746438,-0.02785592261589931
2020-07-23,-0.006137861095013242,-0.006137861095013242,-0.006137861095013242
2020-07-24,0.016278742225656506,0.016278742225656506,0.016278742225656506
2020-07-27,-0.01183168470484793,-0.009717494717314756,-0.01183168470484793
2020-07-28,0.014331129492752318,0.01023152474225908,0.014331129492752318
2020-07-29,0.004589075166470631,0.005778454438441975,0.004589075166470631
2020-07-30,0.043478875309420406,0.043478875309420406,0.043478875309420406
2020-07-31,0.015218808429605582,0.015218808429605582,0.015218808429605582
2020-08-03,0.00475112494109986,0.0034635034086591223,0.00475112494109986
2020-08-04,0.004104506570187683,0.002034163233951114,0.004104506570187683
2020-08-05,0.018272830050649686,0.01604471524235766,0.018272830050649686
2020-08-06,-0.011186858329422678,-0.011426049142760205,-0.011186858329422678
2020-08-07,0.004417033579633449,-0.0014243018884040337,0.004417033579633449
2020-08-10,-0.01897861551063588,-0.006313727894318351,-0.01897861551063588
2020-08-11,0.024109348803365533,0.004647431675196989,0.024109348803365533
2020-08-12,0.006056844413750613,0.0,0.006056844413750613
2020-08-13,-0.00067863516377209,0.0,-0.00067863516377209
